HSCode,Commodity,value,country,year
17,SUGARS AND SUGAR CONFECTIONERY.,1.8,CROATIA,2010
30,PHARMACEUTICAL PRODUCTS,4.08,CROATIA,2010
52,COTTON.,3.3,CROATIA,2010
73,ARTICLES OF IRON OR STEEL,1.57,CROATIA,2010
30,PHARMACEUTICAL PRODUCTS,4.12,CUBA,2010
52,COTTON.,0.04,CUBA,2010
73,ARTICLES OF IRON OR STEEL,0.16,CUBA,2010
26,"ORES, SLAG AND ASH.",0,CYPRUS,2010
30,PHARMACEUTICAL PRODUCTS,0.84,CYPRUS,2010
52,COTTON.,0.09,CYPRUS,2010
73,ARTICLES OF IRON OR STEEL,2.98,CYPRUS,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0,CZECH REPUBLIC,2010
30,PHARMACEUTICAL PRODUCTS,10.81,CZECH REPUBLIC,2010
52,COTTON.,11.22,CZECH REPUBLIC,2010
73,ARTICLES OF IRON OR STEEL,45.94,CZECH REPUBLIC,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.49,DENMARK,2010
26,"ORES, SLAG AND ASH.",0,DENMARK,2010
30,PHARMACEUTICAL PRODUCTS,19.04,DENMARK,2010
52,COTTON.,3.64,DENMARK,2010
73,ARTICLES OF IRON OR STEEL,17.88,DENMARK,2010
17,SUGARS AND SUGAR CONFECTIONERY.,23.54,DJIBOUTI,2010
26,"ORES, SLAG AND ASH.",0.01,DJIBOUTI,2010
30,PHARMACEUTICAL PRODUCTS,14.14,DJIBOUTI,2010
52,COTTON.,3.1,DJIBOUTI,2010
73,ARTICLES OF IRON OR STEEL,24.31,DJIBOUTI,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,DOMINIC REP,2010
30,PHARMACEUTICAL PRODUCTS,15.73,DOMINIC REP,2010
52,COTTON.,14.21,DOMINIC REP,2010
73,ARTICLES OF IRON OR STEEL,3.04,DOMINIC REP,2010
30,PHARMACEUTICAL PRODUCTS,0.47,DOMINICA,2010
52,COTTON.,0.16,DOMINICA,2010
73,ARTICLES OF IRON OR STEEL,0.02,DOMINICA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,ECUADOR,2010
30,PHARMACEUTICAL PRODUCTS,5.07,ECUADOR,2010
52,COTTON.,1.5,ECUADOR,2010
73,ARTICLES OF IRON OR STEEL,1.91,ECUADOR,2010
17,SUGARS AND SUGAR CONFECTIONERY.,3.59,EGYPT A RP,2010
26,"ORES, SLAG AND ASH.",0.01,EGYPT A RP,2010
30,PHARMACEUTICAL PRODUCTS,8.27,EGYPT A RP,2010
52,COTTON.,144.36,EGYPT A RP,2010
73,ARTICLES OF IRON OR STEEL,26.66,EGYPT A RP,2010
30,PHARMACEUTICAL PRODUCTS,4.1,EL SALVADOR,2010
52,COTTON.,1.26,EL SALVADOR,2010
73,ARTICLES OF IRON OR STEEL,0.2,EL SALVADOR,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,EQUTL GUINEA,2010
30,PHARMACEUTICAL PRODUCTS,0.41,EQUTL GUINEA,2010
73,ARTICLES OF IRON OR STEEL,0.58,EQUTL GUINEA,2010
30,PHARMACEUTICAL PRODUCTS,2.36,ERITREA,2010
52,COTTON.,0.23,ERITREA,2010
73,ARTICLES OF IRON OR STEEL,0.07,ERITREA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0,ESTONIA,2010
26,"ORES, SLAG AND ASH.",0.17,ESTONIA,2010
30,PHARMACEUTICAL PRODUCTS,0.08,ESTONIA,2010
52,COTTON.,1.48,ESTONIA,2010
73,ARTICLES OF IRON OR STEEL,2.65,ESTONIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,ETHIOPIA,2010
30,PHARMACEUTICAL PRODUCTS,69.55,ETHIOPIA,2010
52,COTTON.,1.01,ETHIOPIA,2010
73,ARTICLES OF IRON OR STEEL,15.72,ETHIOPIA,2010
73,ARTICLES OF IRON OR STEEL,0.03,FALKLAND IS,2010
30,PHARMACEUTICAL PRODUCTS,0.32,FAROE IS.,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.06,FIJI IS,2010
26,"ORES, SLAG AND ASH.",0,FIJI IS,2010
30,PHARMACEUTICAL PRODUCTS,1.87,FIJI IS,2010
52,COTTON.,0.41,FIJI IS,2010
73,ARTICLES OF IRON OR STEEL,0.73,FIJI IS,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0,FINLAND,2010
30,PHARMACEUTICAL PRODUCTS,16.67,FINLAND,2010
52,COTTON.,1.02,FINLAND,2010
73,ARTICLES OF IRON OR STEEL,18.84,FINLAND,2010
52,COTTON.,0,FR GUIANA,2010
73,ARTICLES OF IRON OR STEEL,0.08,FR GUIANA,2010
73,ARTICLES OF IRON OR STEEL,0.04,FR POLYNESIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.65,FRANCE,2010
26,"ORES, SLAG AND ASH.",0.27,FRANCE,2010
30,PHARMACEUTICAL PRODUCTS,87.39,FRANCE,2010
52,COTTON.,9.36,FRANCE,2010
73,ARTICLES OF IRON OR STEEL,75.78,FRANCE,2010
30,PHARMACEUTICAL PRODUCTS,2.15,GABON,2010
52,COTTON.,1.53,GABON,2010
73,ARTICLES OF IRON OR STEEL,0.43,GABON,2010
17,SUGARS AND SUGAR CONFECTIONERY.,1,GAMBIA,2010
30,PHARMACEUTICAL PRODUCTS,2.46,GAMBIA,2010
52,COTTON.,16.9,GAMBIA,2010
73,ARTICLES OF IRON OR STEEL,2.05,GAMBIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,1.75,GEORGIA,2010
26,"ORES, SLAG AND ASH.",0.04,GEORGIA,2010
30,PHARMACEUTICAL PRODUCTS,5.33,GEORGIA,2010
52,COTTON.,0.08,GEORGIA,2010
73,ARTICLES OF IRON OR STEEL,0.76,GEORGIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,4.56,GERMANY,2010
26,"ORES, SLAG AND ASH.",1.9,GERMANY,2010
30,PHARMACEUTICAL PRODUCTS,159.56,GERMANY,2010
52,COTTON.,103.64,GERMANY,2010
73,ARTICLES OF IRON OR STEEL,315.53,GERMANY,2010
17,SUGARS AND SUGAR CONFECTIONERY.,17.83,GHANA,2010
26,"ORES, SLAG AND ASH.",0.15,GHANA,2010
30,PHARMACEUTICAL PRODUCTS,125.01,GHANA,2010
52,COTTON.,7.54,GHANA,2010
73,ARTICLES OF IRON OR STEEL,26.38,GHANA,2010
30,PHARMACEUTICAL PRODUCTS,0,GIBRALTAR,2010
73,ARTICLES OF IRON OR STEEL,0,GIBRALTAR,2010
17,SUGARS AND SUGAR CONFECTIONERY.,1.01,GREECE,2010
30,PHARMACEUTICAL PRODUCTS,1.54,GREECE,2010
52,COTTON.,11.78,GREECE,2010
73,ARTICLES OF IRON OR STEEL,6.29,GREECE,2010
30,PHARMACEUTICAL PRODUCTS,0.12,GRENADA,2010
73,ARTICLES OF IRON OR STEEL,0,GRENADA,2010
30,PHARMACEUTICAL PRODUCTS,0,GUADELOUPE,2010
52,COTTON.,0.06,GUADELOUPE,2010
73,ARTICLES OF IRON OR STEEL,1.07,GUADELOUPE,2010
30,PHARMACEUTICAL PRODUCTS,0.17,GUAM,2010
73,ARTICLES OF IRON OR STEEL,0.35,GUAM,2010
30,PHARMACEUTICAL PRODUCTS,9.82,GUATEMALA,2010
52,COTTON.,27.05,GUATEMALA,2010
73,ARTICLES OF IRON OR STEEL,1.89,GUATEMALA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,7.38,GUINEA,2010
30,PHARMACEUTICAL PRODUCTS,11.89,GUINEA,2010
52,COTTON.,3.36,GUINEA,2010
73,ARTICLES OF IRON OR STEEL,6.34,GUINEA,2010
30,PHARMACEUTICAL PRODUCTS,0.6,GUINEA BISSAU,2010
73,ARTICLES OF IRON OR STEEL,0.19,GUINEA BISSAU,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,GUYANA,2010
30,PHARMACEUTICAL PRODUCTS,4.64,GUYANA,2010
52,COTTON.,0.12,GUYANA,2010
73,ARTICLES OF IRON OR STEEL,2.56,GUYANA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.66,HAITI,2010
30,PHARMACEUTICAL PRODUCTS,10.87,HAITI,2010
52,COTTON.,0.14,HAITI,2010
73,ARTICLES OF IRON OR STEEL,2.19,HAITI,2010
30,PHARMACEUTICAL PRODUCTS,6.49,HONDURAS,2010
52,COTTON.,6.24,HONDURAS,2010
73,ARTICLES OF IRON OR STEEL,0.22,HONDURAS,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,HONG KONG,2010
26,"ORES, SLAG AND ASH.",0.11,HONG KONG,2010
30,PHARMACEUTICAL PRODUCTS,15.59,HONG KONG,2010
52,COTTON.,165.32,HONG KONG,2010
73,ARTICLES OF IRON OR STEEL,5.15,HONG KONG,2010
30,PHARMACEUTICAL PRODUCTS,24.21,HUNGARY,2010
52,COTTON.,0.24,HUNGARY,2010
73,ARTICLES OF IRON OR STEEL,6.1,HUNGARY,2010
30,PHARMACEUTICAL PRODUCTS,0.01,ICELAND,2010
52,COTTON.,0.01,ICELAND,2010
73,ARTICLES OF IRON OR STEEL,0.07,ICELAND,2010
17,SUGARS AND SUGAR CONFECTIONERY.,61.85,INDONESIA,2010
26,"ORES, SLAG AND ASH.",0.07,INDONESIA,2010
30,PHARMACEUTICAL PRODUCTS,14.39,INDONESIA,2010
52,COTTON.,128.73,INDONESIA,2010
73,ARTICLES OF IRON OR STEEL,30.87,INDONESIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,20.12,IRAN,2010
26,"ORES, SLAG AND ASH.",1.53,IRAN,2010
30,PHARMACEUTICAL PRODUCTS,50.3,IRAN,2010
52,COTTON.,14.03,IRAN,2010
73,ARTICLES OF IRON OR STEEL,453.09,IRAN,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,IRAQ,2010
26,"ORES, SLAG AND ASH.",0.02,IRAQ,2010
30,PHARMACEUTICAL PRODUCTS,39.95,IRAQ,2010
52,COTTON.,0.01,IRAQ,2010
73,ARTICLES OF IRON OR STEEL,259.38,IRAQ,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0,IRELAND,2010
30,PHARMACEUTICAL PRODUCTS,25.46,IRELAND,2010
52,COTTON.,0.2,IRELAND,2010
73,ARTICLES OF IRON OR STEEL,6.91,IRELAND,2010
17,SUGARS AND SUGAR CONFECTIONERY.,1.31,ISRAEL,2010
26,"ORES, SLAG AND ASH.",0.16,ISRAEL,2010
30,PHARMACEUTICAL PRODUCTS,2.32,ISRAEL,2010
52,COTTON.,32.46,ISRAEL,2010
73,ARTICLES OF IRON OR STEEL,7.23,ISRAEL,2010
17,SUGARS AND SUGAR CONFECTIONERY.,1.74,ITALY,2010
26,"ORES, SLAG AND ASH.",0.56,ITALY,2010
30,PHARMACEUTICAL PRODUCTS,16.22,ITALY,2010
52,COTTON.,162,ITALY,2010
73,ARTICLES OF IRON OR STEEL,104.78,ITALY,2010
30,PHARMACEUTICAL PRODUCTS,7.62,JAMAICA,2010
52,COTTON.,0.14,JAMAICA,2010
73,ARTICLES OF IRON OR STEEL,0.55,JAMAICA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,JAPAN,2010
26,"ORES, SLAG AND ASH.",174.4,JAPAN,2010
30,PHARMACEUTICAL PRODUCTS,13.8,JAPAN,2010
52,COTTON.,80.19,JAPAN,2010
73,ARTICLES OF IRON OR STEEL,31.28,JAPAN,2010
17,SUGARS AND SUGAR CONFECTIONERY.,19.35,JORDAN,2010
26,"ORES, SLAG AND ASH.",0,JORDAN,2010
30,PHARMACEUTICAL PRODUCTS,10.22,JORDAN,2010
52,COTTON.,0.49,JORDAN,2010
73,ARTICLES OF IRON OR STEEL,9.8,JORDAN,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.06,KAZAKHSTAN,2010
30,PHARMACEUTICAL PRODUCTS,48.76,KAZAKHSTAN,2010
52,COTTON.,0.06,KAZAKHSTAN,2010
73,ARTICLES OF IRON OR STEEL,0.64,KAZAKHSTAN,2010
17,SUGARS AND SUGAR CONFECTIONERY.,6.22,KENYA,2010
26,"ORES, SLAG AND ASH.",0.11,KENYA,2010
30,PHARMACEUTICAL PRODUCTS,164.92,KENYA,2010
52,COTTON.,7.23,KENYA,2010
73,ARTICLES OF IRON OR STEEL,42.83,KENYA,2010
30,PHARMACEUTICAL PRODUCTS,0.06,KIRIBATI REP,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,KOREA DP RP,2010
30,PHARMACEUTICAL PRODUCTS,2.09,KOREA DP RP,2010
52,COTTON.,7.25,KOREA DP RP,2010
73,ARTICLES OF IRON OR STEEL,0.2,KOREA DP RP,2010
17,SUGARS AND SUGAR CONFECTIONERY.,8.35,KOREA RP,2010
26,"ORES, SLAG AND ASH.",93.87,KOREA RP,2010
30,PHARMACEUTICAL PRODUCTS,7.81,KOREA RP,2010
52,COTTON.,319.46,KOREA RP,2010
73,ARTICLES OF IRON OR STEEL,29.94,KOREA RP,2010
17,SUGARS AND SUGAR CONFECTIONERY.,6.5,KUWAIT,2010
26,"ORES, SLAG AND ASH.",2.47,KUWAIT,2010
30,PHARMACEUTICAL PRODUCTS,1.61,KUWAIT,2010
52,COTTON.,2.23,KUWAIT,2010
73,ARTICLES OF IRON OR STEEL,486.68,KUWAIT,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,KYRGHYZSTAN,2010
30,PHARMACEUTICAL PRODUCTS,5.11,KYRGHYZSTAN,2010
52,COTTON.,0,KYRGHYZSTAN,2010
73,ARTICLES OF IRON OR STEEL,0,KYRGHYZSTAN,2010
30,PHARMACEUTICAL PRODUCTS,1.08,LAO PD RP,2010
52,COTTON.,0.01,LAO PD RP,2010
73,ARTICLES OF IRON OR STEEL,2.8,LAO PD RP,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.04,LATVIA,2010
30,PHARMACEUTICAL PRODUCTS,7.42,LATVIA,2010
52,COTTON.,1.91,LATVIA,2010
73,ARTICLES OF IRON OR STEEL,0.56,LATVIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,5,LEBANON,2010
30,PHARMACEUTICAL PRODUCTS,5.18,LEBANON,2010
52,COTTON.,4.03,LEBANON,2010
73,ARTICLES OF IRON OR STEEL,1.88,LEBANON,2010
30,PHARMACEUTICAL PRODUCTS,8.2,LESOTHO,2010
52,COTTON.,9.64,LESOTHO,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.16,LIBERIA,2010
30,PHARMACEUTICAL PRODUCTS,7.39,LIBERIA,2010
52,COTTON.,0.09,LIBERIA,2010
73,ARTICLES OF IRON OR STEEL,0.43,LIBERIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.03,LIBYA,2010
30,PHARMACEUTICAL PRODUCTS,4.01,LIBYA,2010
52,COTTON.,0,LIBYA,2010
73,ARTICLES OF IRON OR STEEL,8.04,LIBYA,2010
30,PHARMACEUTICAL PRODUCTS,5.53,LITHUANIA,2010
52,COTTON.,2.97,LITHUANIA,2010
73,ARTICLES OF IRON OR STEEL,1.2,LITHUANIA,2010
26,"ORES, SLAG AND ASH.",11.07,LUXEMBOURG,2010
30,PHARMACEUTICAL PRODUCTS,0.08,LUXEMBOURG,2010
52,COTTON.,0,LUXEMBOURG,2010
73,ARTICLES OF IRON OR STEEL,0.18,LUXEMBOURG,2010
30,PHARMACEUTICAL PRODUCTS,0.15,MACAO,2010
52,COTTON.,0.09,MACAO,2010
73,ARTICLES OF IRON OR STEEL,0.01,MACAO,2010
30,PHARMACEUTICAL PRODUCTS,0.54,MACEDONIA,2010
52,COTTON.,0.45,MACEDONIA,2010
73,ARTICLES OF IRON OR STEEL,0,MACEDONIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,16.9,MADAGASCAR,2010
30,PHARMACEUTICAL PRODUCTS,10.51,MADAGASCAR,2010
52,COTTON.,5.96,MADAGASCAR,2010
73,ARTICLES OF IRON OR STEEL,1.35,MADAGASCAR,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.13,MALAWI,2010
30,PHARMACEUTICAL PRODUCTS,29.56,MALAWI,2010
52,COTTON.,0.26,MALAWI,2010
73,ARTICLES OF IRON OR STEEL,2.2,MALAWI,2010
17,SUGARS AND SUGAR CONFECTIONERY.,71.54,MALAYSIA,2010
26,"ORES, SLAG AND ASH.",7.14,MALAYSIA,2010
30,PHARMACEUTICAL PRODUCTS,34.23,MALAYSIA,2010
52,COTTON.,80.01,MALAYSIA,2010
73,ARTICLES OF IRON OR STEEL,36.76,MALAYSIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,4.57,MALDIVES,2010
26,"ORES, SLAG AND ASH.",0.01,MALDIVES,2010
30,PHARMACEUTICAL PRODUCTS,6.07,MALDIVES,2010
52,COTTON.,0.22,MALDIVES,2010
73,ARTICLES OF IRON OR STEEL,3.7,MALDIVES,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.23,MALI,2010
30,PHARMACEUTICAL PRODUCTS,13.01,MALI,2010
52,COTTON.,2.09,MALI,2010
73,ARTICLES OF IRON OR STEEL,8.29,MALI,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.51,MALTA,2010
30,PHARMACEUTICAL PRODUCTS,12.46,MALTA,2010
52,COTTON.,0.61,MALTA,2010
73,ARTICLES OF IRON OR STEEL,4.02,MALTA,2010
30,PHARMACEUTICAL PRODUCTS,0.02,MARSHALL ISLAND,2010
30,PHARMACEUTICAL PRODUCTS,0,MARTINIQUE,2010
52,COTTON.,0.06,MARTINIQUE,2010
73,ARTICLES OF IRON OR STEEL,0.44,MARTINIQUE,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.2,MAURITANIA,2010
30,PHARMACEUTICAL PRODUCTS,2.26,MAURITANIA,2010
52,COTTON.,16.06,MAURITANIA,2010
73,ARTICLES OF IRON OR STEEL,1.03,MAURITANIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.15,MAURITIUS,2010
26,"ORES, SLAG AND ASH.",0,MAURITIUS,2010
30,PHARMACEUTICAL PRODUCTS,32.43,MAURITIUS,2010
52,COTTON.,45.43,MAURITIUS,2010
73,ARTICLES OF IRON OR STEEL,4.78,MAURITIUS,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.12,MEXICO,2010
30,PHARMACEUTICAL PRODUCTS,19.14,MEXICO,2010
52,COTTON.,9.51,MEXICO,2010
73,ARTICLES OF IRON OR STEEL,16.5,MEXICO,2010
30,PHARMACEUTICAL PRODUCTS,0.27,MICRONESIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,MOLDOVA,2010
30,PHARMACEUTICAL PRODUCTS,5.15,MOLDOVA,2010
73,ARTICLES OF IRON OR STEEL,0.01,MOLDOVA,2010
30,PHARMACEUTICAL PRODUCTS,2.08,MONGOLIA,2010
73,ARTICLES OF IRON OR STEEL,0,MONGOLIA,2010
30,PHARMACEUTICAL PRODUCTS,0,MONTSERRAT,2010
30,PHARMACEUTICAL PRODUCTS,9.84,MOROCCO,2010
52,COTTON.,26.92,MOROCCO,2010
73,ARTICLES OF IRON OR STEEL,6.3,MOROCCO,2010
17,SUGARS AND SUGAR CONFECTIONERY.,3.24,MOZAMBIQUE,2010
26,"ORES, SLAG AND ASH.",0,MOZAMBIQUE,2010
30,PHARMACEUTICAL PRODUCTS,44.08,MOZAMBIQUE,2010
52,COTTON.,24.79,MOZAMBIQUE,2010
73,ARTICLES OF IRON OR STEEL,13.89,MOZAMBIQUE,2010
17,SUGARS AND SUGAR CONFECTIONERY.,21.03,MYANMAR,2010
26,"ORES, SLAG AND ASH.",0.02,MYANMAR,2010
30,PHARMACEUTICAL PRODUCTS,61.92,MYANMAR,2010
52,COTTON.,9.36,MYANMAR,2010
73,ARTICLES OF IRON OR STEEL,8.43,MYANMAR,2010
26,"ORES, SLAG AND ASH.",0,N. MARIANA IS.,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.65,NAMIBIA,2010
30,PHARMACEUTICAL PRODUCTS,18.29,NAMIBIA,2010
52,COTTON.,0.28,NAMIBIA,2010
73,ARTICLES OF IRON OR STEEL,0.26,NAMIBIA,2010
30,PHARMACEUTICAL PRODUCTS,0,NAURU RP,2010
17,SUGARS AND SUGAR CONFECTIONERY.,9.44,NEPAL,2010
26,"ORES, SLAG AND ASH.",2.35,NEPAL,2010
30,PHARMACEUTICAL PRODUCTS,71.54,NEPAL,2010
52,COTTON.,33.58,NEPAL,2010
73,ARTICLES OF IRON OR STEEL,17.37,NEPAL,2010
17,SUGARS AND SUGAR CONFECTIONERY.,7.72,NETHERLAND,2010
26,"ORES, SLAG AND ASH.",31.26,NETHERLAND,2010
30,PHARMACEUTICAL PRODUCTS,137.77,NETHERLAND,2010
52,COTTON.,14.83,NETHERLAND,2010
73,ARTICLES OF IRON OR STEEL,79.65,NETHERLAND,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0,NETHERLANDANTIL,2010
30,PHARMACEUTICAL PRODUCTS,0.34,NETHERLANDANTIL,2010
52,COTTON.,0.03,NETHERLANDANTIL,2010
73,ARTICLES OF IRON OR STEEL,0.22,NETHERLANDANTIL,2010
52,COTTON.,0,NEW CALEDONIA,2010
73,ARTICLES OF IRON OR STEEL,0.07,NEW CALEDONIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.11,NEW ZEALAND,2010
26,"ORES, SLAG AND ASH.",0,NEW ZEALAND,2010
30,PHARMACEUTICAL PRODUCTS,27.49,NEW ZEALAND,2010
52,COTTON.,0.88,NEW ZEALAND,2010
73,ARTICLES OF IRON OR STEEL,4.73,NEW ZEALAND,2010
30,PHARMACEUTICAL PRODUCTS,7.15,NICARAGUA,2010
52,COTTON.,5.23,NICARAGUA,2010
73,ARTICLES OF IRON OR STEEL,0.09,NICARAGUA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.38,NIGER,2010
30,PHARMACEUTICAL PRODUCTS,15.87,NIGER,2010
52,COTTON.,16.11,NIGER,2010
73,ARTICLES OF IRON OR STEEL,0.42,NIGER,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.99,NIGERIA,2010
26,"ORES, SLAG AND ASH.",0.22,NIGERIA,2010
30,PHARMACEUTICAL PRODUCTS,194.85,NIGERIA,2010
52,COTTON.,8.63,NIGERIA,2010
73,ARTICLES OF IRON OR STEEL,40.05,NIGERIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,NORWAY,2010
30,PHARMACEUTICAL PRODUCTS,0.26,NORWAY,2010
52,COTTON.,0.8,NORWAY,2010
73,ARTICLES OF IRON OR STEEL,5.68,NORWAY,2010
17,SUGARS AND SUGAR CONFECTIONERY.,8.44,OMAN,2010
26,"ORES, SLAG AND ASH.",7.83,OMAN,2010
30,PHARMACEUTICAL PRODUCTS,3.84,OMAN,2010
52,COTTON.,2.06,OMAN,2010
73,ARTICLES OF IRON OR STEEL,66.4,OMAN,2010
17,SUGARS AND SUGAR CONFECTIONERY.,348.94,PAKISTAN IR,2010
26,"ORES, SLAG AND ASH.",0,PAKISTAN IR,2010
30,PHARMACEUTICAL PRODUCTS,12.93,PAKISTAN IR,2010
52,COTTON.,423.69,PAKISTAN IR,2010
73,ARTICLES OF IRON OR STEEL,28.28,PAKISTAN IR,2010
30,PHARMACEUTICAL PRODUCTS,0.02,PALAU,2010
30,PHARMACEUTICAL PRODUCTS,4.84,PANAMA REPUBLIC,2010
52,COTTON.,0.26,PANAMA REPUBLIC,2010
73,ARTICLES OF IRON OR STEEL,7.34,PANAMA REPUBLIC,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,PAPUA N GNA,2010
30,PHARMACEUTICAL PRODUCTS,4.84,PAPUA N GNA,2010
52,COTTON.,0.33,PAPUA N GNA,2010
73,ARTICLES OF IRON OR STEEL,0.32,PAPUA N GNA,2010
30,PHARMACEUTICAL PRODUCTS,2.16,PARAGUAY,2010
52,COTTON.,0.14,PARAGUAY,2010
73,ARTICLES OF IRON OR STEEL,0.53,PARAGUAY,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.05,PERU,2010
30,PHARMACEUTICAL PRODUCTS,21.05,PERU,2010
52,COTTON.,76.53,PERU,2010
73,ARTICLES OF IRON OR STEEL,3.09,PERU,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.14,PHILIPPINES,2010
26,"ORES, SLAG AND ASH.",4.91,PHILIPPINES,2010
30,PHARMACEUTICAL PRODUCTS,67.58,PHILIPPINES,2010
52,COTTON.,27.11,PHILIPPINES,2010
73,ARTICLES OF IRON OR STEEL,21.97,PHILIPPINES,2010
30,PHARMACEUTICAL PRODUCTS,0.12,PITCAIRN IS.,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0,POLAND,2010
26,"ORES, SLAG AND ASH.",6.34,POLAND,2010
30,PHARMACEUTICAL PRODUCTS,15,POLAND,2010
52,COTTON.,43.14,POLAND,2010
73,ARTICLES OF IRON OR STEEL,14.36,POLAND,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.02,PORTUGAL,2010
30,PHARMACEUTICAL PRODUCTS,8.29,PORTUGAL,2010
52,COTTON.,125.66,PORTUGAL,2010
73,ARTICLES OF IRON OR STEEL,7.55,PORTUGAL,2010
30,PHARMACEUTICAL PRODUCTS,3.87,PUERTO RICO,2010
52,COTTON.,0.06,PUERTO RICO,2010
73,ARTICLES OF IRON OR STEEL,1.48,PUERTO RICO,2010
17,SUGARS AND SUGAR CONFECTIONERY.,2.15,QATAR,2010
26,"ORES, SLAG AND ASH.",5.97,QATAR,2010
30,PHARMACEUTICAL PRODUCTS,0.42,QATAR,2010
52,COTTON.,0.83,QATAR,2010
73,ARTICLES OF IRON OR STEEL,36.02,QATAR,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,REUNION,2010
26,"ORES, SLAG AND ASH.",0,REUNION,2010
30,PHARMACEUTICAL PRODUCTS,0.01,REUNION,2010
52,COTTON.,0.24,REUNION,2010
73,ARTICLES OF IRON OR STEEL,3.33,REUNION,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.01,ROMANIA,2010
30,PHARMACEUTICAL PRODUCTS,15.41,ROMANIA,2010
52,COTTON.,4.65,ROMANIA,2010
73,ARTICLES OF IRON OR STEEL,8.85,ROMANIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.74,RUSSIA,2010
26,"ORES, SLAG AND ASH.",0.59,RUSSIA,2010
30,PHARMACEUTICAL PRODUCTS,431.93,RUSSIA,2010
52,COTTON.,22.53,RUSSIA,2010
73,ARTICLES OF IRON OR STEEL,7.8,RUSSIA,2010
30,PHARMACEUTICAL PRODUCTS,15.61,RWANDA,2010
52,COTTON.,0,RWANDA,2010
73,ARTICLES OF IRON OR STEEL,1.18,RWANDA,2010
30,PHARMACEUTICAL PRODUCTS,0.05,SAMOA,2010
52,COTTON.,0,SAMOA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,0.37,SAO TOME,2010
30,PHARMACEUTICAL PRODUCTS,0.1,SAO TOME,2010
73,ARTICLES OF IRON OR STEEL,0.02,SAO TOME,2010
17,SUGARS AND SUGAR CONFECTIONERY.,22.88,SAUDI ARAB,2010
26,"ORES, SLAG AND ASH.",3.22,SAUDI ARAB,2010
30,PHARMACEUTICAL PRODUCTS,3.65,SAUDI ARAB,2010
52,COTTON.,23.96,SAUDI ARAB,2010
73,ARTICLES OF IRON OR STEEL,719.08,SAUDI ARAB,2010
17,SUGARS AND SUGAR CONFECTIONERY.,2.44,SENEGAL,2010
30,PHARMACEUTICAL PRODUCTS,7.72,SENEGAL,2010
52,COTTON.,50.21,SENEGAL,2010
